종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%)
204990,코썬바이오,"1,225",0,0.0,0,0,0,0,0,"39,130,080,675",0.0,"31,942,923","1,246,779",3.9
126640,화신정공,"1,075",15,1.4,"279,415","296,956,995","1,060","1,080","1,045","39,101,928,525",0.0,"36,373,887","914,578",2.51
054300,팬스타엔터프라이즈,747,10,1.4,"275,306","203,050,011",737,749,726,"39,081,522,096",0.0,"52,317,968","2,286,802",4.37
066790,씨씨에스,423,0,0.0,0,0,0,0,0,"38,895,837,705",0.0,"91,952,335","1,651,015",1.8
044180,KD,495,0,0.0,0,0,0,0,0,"38,784,885,480",0.0,"78,353,304","1,726,882",2.2
278380,원바이오젠,"17,850",-150,-0.8,"20,825","372,516,500","18,000","18,000","17,500","38,673,096,000",0.0,"2,166,560",0,0.0
150440,피노텍,"4,040",120,3.1,"12,127","47,206,570","3,920","4,050","3,805","38,644,264,480",0.0,"9,565,412",0,0.0
269620,시스웍,"2,145",-15,-0.7,"63,232","134,661,355","2,165","2,170","2,100","38,610,000,000",0.0,"18,000,000","393,188",2.18
017250,인터엠,"1,830",40,2.2,"119,810","217,599,860","1,790","1,855","1,750","38,513,204,610",0.0,"21,045,467","38,812",0.18
096690,에이루트,"4,975",-335,-6.3,"117,164","590,707,745","5,200","5,300","4,950","38,467,346,750",0.0,"7,732,130","115,139",1.49
032540,TJ미디어,"2,760",-40,-1.4,"5,274","14,577,440","2,800","2,800","2,745","38,451,240,840",0.0,"13,931,609","32,294",0.23
091440,텔레필드,"4,180",0,0.0,"108,585","451,204,615","4,220","4,245","4,040","38,355,157,500",0.0,"9,175,875","243,356",2.65
009835,한화솔루션우,"34,100","7,850",29.9,"1,243,614","39,912,961,600","28,350","34,100","27,250","38,319,431,700",0.0,"1,123,737","26,514",2.36
190650,코리아에셋투자증권,"5,960",-30,-0.5,"19,020","113,983,030","6,000","6,090","5,940","38,072,480,000",0.0,"6,388,000","20,614",0.32
005820,원림,"17,300","1,300",8.1,"16,128","278,296,200","15,800","18,450","15,800","38,060,000,000",0.0,"2,200,000","24,419",1.11
140520,대창스틸,"1,900",-10,-0.5,"29,424","56,359,345","1,940","1,960","1,900","38,000,000,000",0.0,"20,000,000","144,808",0.72
108675,LG하우시스우,"36,650","8,450",30.0,"300,085","10,547,676,700","29,750","36,650","29,600","37,834,894,500",0.0,"1,032,330","76,585",7.42
053270,구영테크,"1,430",40,2.9,"301,071","427,728,010","1,395","1,460","1,385","37,743,668,820",0.0,"26,394,174","490,457",1.86
070300,엑스큐어,"5,120",-10,-0.2,"133,542","683,767,520","5,140","5,200","5,060","37,714,298,880",0.0,"7,366,074","1,365,517",18.54
232530,이엠티,"2,600",0,0.0,"4,829","12,929,535","2,690","2,695","2,600","37,587,076,800",0.0,"14,456,568",0,0.0
019570,리더스 기술투자,484,0,0.0,"280,885","136,703,356",484,502,463,"37,575,088,320",0.0,"77,634,480","673,068",0.87
187790,나노,"1,455",10,0.7,"218,866","319,989,200","1,495","1,495","1,440","37,535,879,025",0.0,"25,797,855","824,390",3.2
064090,에프앤리퍼블릭,490,4,0.8,"107,049","52,112,789",495,495,480,"37,436,935,410",0.0,"76,401,909","970,764",1.27
026040,제이에스티나,"2,265",-60,-2.6,"88,571","201,923,445","2,325","2,335","2,245","37,381,084,350",0.0,"16,503,790","246,568",1.49
18064K,한진칼우,"69,400","16,000",30.0,"658,561","41,800,319,700","55,900","69,400","53,700","37,251,560,400",0.0,"536,766","28,260",5.26
054040,한국컴퓨터,"2,310",-35,-1.5,"55,432","129,252,085","2,345","2,385","2,300","37,124,679,900",0.0,"16,071,290","145,580",0.91
018470,조일알미늄,527,-6,-1.1,"96,235","50,799,528",533,535,524,"36,971,977,485",0.0,"70,155,555","220,387",0.31
069640,한세엠케이,"2,860",-10,-0.4,"15,958","46,409,090","2,875","3,070","2,820","36,920,660,920",0.0,"12,909,322","181,500",1.41
237750,피앤씨테크,"5,670",-70,-1.2,"41,550","237,092,140","5,730","5,850","5,610","36,835,722,000",0.0,"6,496,600","103,754",1.6
138070,신진에스엠,"4,100",-50,-1.2,"13,930","56,518,225","4,150","4,150","4,010","36,785,950,300",0.0,"8,972,183","55,249",0.62
263020,디케이앤디,"4,735",-5,-0.1,"23,536","110,702,430","4,740","4,785","4,650","36,758,761,470",0.0,"7,763,202","311,268",4.01
054630,에이디칩스,819,11,1.4,"846,492","692,170,610",795,845,794,"36,703,918,251",0.0,"44,815,529","1,123,455",2.51
042600,새로닉스,"2,950",10,0.3,"15,776","45,906,510","2,940","2,985","2,860","36,649,543,300",0.0,"12,423,574","108,128",0.87
065440,이루온,"1,340",-40,-2.9,"253,089","340,571,195","1,385","1,385","1,330","36,548,526,800",0.0,"27,275,020","421,062",1.54
141070,맥스로텍,"1,155",-15,-1.3,"307,778","356,432,690","1,155","1,175","1,140","36,522,312,750",0.0,"31,621,050","408,323",1.29
284420,휴럼,"10,000",-50,-0.5,10,"100,000","10,000","10,000","10,000","36,456,900,000",0.0,"3,645,690",0,0.0
038110,에코플라스틱,"1,415",65,4.8,"5,463,773","8,520,563,815","1,595","1,685","1,410","36,322,158,550",0.0,"25,669,370","222,133",0.87
006125,SK디스커버리우,"26,700",0,0.0,"296,253","8,123,042,100","27,650","28,650","26,300","36,270,748,500",0.0,"1,358,455","25,892",1.91
123840,한일진공,645,-11,-1.7,"505,221","323,278,300",645,659,629,"36,252,855,165",0.0,"56,205,977","898,364",1.6
025870,신라에스지,"9,050",230,2.6,"117,907","1,067,951,970","8,810","9,270","8,690","36,200,000,000",0.0,"4,000,000","36,509",0.91
200350,래몽래인,"8,500",-290,-3.3,"5,448","43,949,000","8,000","8,690","7,900","36,164,729,000",0.0,"4,254,674",0,0.0
003475,유안타증권우,"2,800",390,16.2,"7,429,717","21,270,441,275","2,580","3,130","2,545","36,154,193,600",0.0,"12,912,212","22,419",0.17
002220,한일철강,"1,615",-5,-0.3,"20,942","33,423,185","1,605","1,625","1,580","36,050,562,950",0.0,"22,322,330","91,839",0.41
101170,우림기계,"2,670",0,0.0,"17,832","47,111,055","2,670","2,670","2,620","36,045,000,000",0.0,"13,500,000","121,072",0.9
064480,브리지텍,"3,015",-55,-1.8,"41,793","125,682,760","3,100","3,100","2,975","36,036,787,500",0.0,"11,952,500","407,372",3.41
054180,중앙오션,"1,115",0,0.0,0,0,0,0,0,"35,942,773,165",0.0,"32,235,671",0,0.0
012620,원일특강,"8,150",160,2.0,"4,906","39,301,550","7,980","8,150","7,910","35,860,000,000",0.0,"4,400,000","52,598",1.2
029480,바른테크놀로지,578,-25,-4.2,"237,804","139,166,928",595,602,575,"35,798,594,730",0.0,"61,935,285","788,068",1.27
189330,씨이랩,"16,000","2,050",14.7,241,"3,691,000","14,350","16,000","14,350","35,792,320,000",0.0,"2,237,020",0,0.0
084870,TBH글로벌,"1,715",-5,-0.3,"86,358","149,093,795","1,720","1,775","1,705","35,769,444,585",0.0,"20,856,819","412,906",1.98
130500,GH신소재,"3,250",70,2.2,"122,873","393,995,150","3,100","3,315","3,100","35,750,000,000",0.0,"11,000,000","479,209",4.36
260970,에스앤디,"117,700","-5,800",-4.7,12,"1,636,000","106,000","142,000","106,000","35,738,663,400",0.0,"303,642",0,0.0
184230,SGA솔루션즈,971,13,1.4,"165,588","161,406,158",962,971,941,"35,612,428,043",0.0,"36,676,033","327,767",0.89
032960,동일기연,"10,450",600,6.1,"56,785","581,966,760","9,850","10,800","9,800","35,606,379,050",0.0,"3,407,309","19,846",0.58
001515,SK증권우,"9,040","2,080",29.9,"296,514","2,680,444,960","9,040","9,040","9,040","35,369,126,560",0.0,"3,912,514","106,533",2.72
222810,한류AI센터,676,0,0.0,0,0,0,0,0,"35,237,339,592",0.0,"52,126,242","176,149",0.34
145270,케이탑리츠,762,3,0.4,"61,549","46,486,277",765,765,752,"35,222,784,774",0.0,"46,224,127","5,627,997",12.18
060300,레드로버,610,0,0.0,0,0,0,0,0,"35,158,995,780",0.0,"57,637,698","2,145,586",3.72
051630,진양화학,"2,925",40,1.4,"67,637","196,740,065","2,895","2,985","2,865","35,100,000,000",0.0,"12,000,000","229,617",1.91
024850,피에스엠씨,876,10,1.2,"319,657","286,262,116",868,930,868,"35,054,474,148",0.0,"40,016,523","1,146,863",2.87
008470,부스타,"4,160",65,1.6,"32,868","135,690,720","4,090","4,200","4,030","34,963,968,000",0.0,"8,404,800","154,810",1.84
045300,성우테크론,"3,715",-35,-0.9,"25,193","93,375,875","3,750","3,785","3,610","34,941,811,430",0.0,"9,405,602","73,680",0.78
081580,성우전자,"2,250",0,0.0,"34,895","78,157,945","2,240","2,290","2,205","34,893,321,750",0.0,"15,508,143","265,998",1.72
254120,자비스,"1,715",75,4.6,"399,460","691,050,615","1,640","1,790","1,625","34,820,461,340",0.0,"20,303,476","1,882,882",9.27
005450,신한,"4,945",0,0.0,0,0,0,0,0,"34,727,938,855",0.0,"7,022,839","198,759",2.83
043590,크로바하이텍,"1,490",0,0.0,0,0,0,0,0,"34,717,000,000",0.0,"23,300,000","319,018",1.37
001620,케이비아이동국실업,525,12,2.3,"91,118","47,239,230",519,526,512,"34,672,087,800",0.0,"66,042,072","336,776",0.51
079000,와토스코리아,"4,815",30,0.6,"3,001","14,268,860","4,780","4,830","4,630","34,668,000,000",0.0,"7,200,000","38,868",0.54
297570,알로이스,"2,000",5,0.2,"30,512","60,820,145","1,980","2,035","1,975","34,658,828,000",0.0,"17,329,414","561,391",3.24
071090,하이스틸,"17,300","1,400",8.8,"18,653","308,944,450","15,900","17,400","15,250","34,599,031,200",0.0,"1,999,944","37,560",1.88
016920,카스,"1,515",20,1.3,"105,005","158,544,740","1,495","1,540","1,490","34,538,424,600",0.0,"22,797,640","1,278,510",5.61
083470,이엠앤아이,"1,690",0,0.0,0,0,0,0,0,"34,517,432,040",0.0,"20,424,516",0,0.0
067730,로지시스,"3,695",75,2.1,"924,895","3,509,407,500","3,620","3,945","3,520","34,514,706,790",0.0,"9,340,922","17,799",0.19
128540,에코캡,"2,350",10,0.4,"41,127","95,206,975","2,325","2,380","2,280","34,213,180,000",0.0,"14,558,800","175,241",1.2
191600,티케이씨,"12,000",-100,-0.8,200,"2,410,000","12,100","12,100","12,000","34,200,000,000",0.0,"2,850,000",0,0.0
024070,WISCOM,"2,230",5,0.2,"14,636","32,212,600","2,235","2,240","2,170","34,177,956,740",0.0,"15,326,438","605,230",3.95
212560,네오오토,"4,325",195,4.7,"154,424","658,815,630","4,110","4,370","4,085","34,059,214,975",0.0,"7,874,963","77,810",0.99
019990,에너토크,"3,485",40,1.2,"26,208","91,276,480","3,450","3,535","3,450","33,999,966,680",0.0,"9,756,088","2,132,610",21.86
053160,프리엠스,"5,660",-90,-1.6,"17,022","96,684,790","5,650","5,760","5,600","33,960,000,000",0.0,"6,000,000","99,554",1.66
001210,금호전기,"3,305",80,2.5,"61,044","203,510,630","3,270","3,460","3,100","33,931,311,300",0.0,"10,266,660","210,375",2.05
127710,아시아경제,"1,330",10,0.8,"55,313","74,344,050","1,305","1,390","1,305","33,926,616,220",0.0,"25,508,734","104,612",0.41
122690,서진오토모티브,"1,730",50,3.0,"57,958","100,361,595","1,735","1,810","1,670","33,806,355,580",0.0,"19,541,246","72,820",0.37
177350,베셀,"3,020",30,1.0,"124,464","374,764,525","3,010","3,065","2,965","33,800,951,360",0.0,"11,192,368","190,242",1.7
065500,오리엔트정공,287,2,0.7,"406,577","115,690,762",285,290,281,"33,640,579,294",0.0,"117,214,562","1,905,270",1.63
007770,한일화학,"9,580",430,4.7,"124,818","1,226,888,150","9,250","10,350","9,210","33,625,800,000",0.0,"3,510,000","54,755",1.56
076080,웰크론한텍,"1,680",25,1.5,"40,359","67,221,650","1,665","1,695","1,650","33,566,571,360",0.0,"19,980,102","168,322",0.84
028080,휴맥스홀딩스,"2,665",45,1.7,"14,307","37,872,710","2,560","2,665","2,560","33,519,053,490",0.0,"12,577,506",0,0.0
093240,형지엘리트,"1,075",-10,-0.9,"248,201","262,381,235","1,085","1,085","1,050","33,491,407,850",0.0,"31,154,798","697,882",2.24
023960,에쓰씨엔지니어링,"1,330",-10,-0.8,"55,293","75,240,105","1,325","1,385","1,325","33,272,060,710",0.0,"25,016,587","157,985",0.63
258250,셀젠텍,"8,200",-50,-0.6,2,"16,450","8,250","8,250","8,200","33,081,579,800",0.0,"4,034,339",0,0.0
136660,큐엠씨,"3,500",5,0.1,"6,518","22,803,000","3,500","3,500","3,495","33,053,300,000",0.0,"9,443,800",0,0.0
032080,아즈텍WB,"1,530",20,1.3,"46,021","69,924,965","1,505","1,530","1,490","32,881,274,370",0.0,"21,491,029","574,338",2.67
065690,파커스,"2,350",65,2.8,"18,472","43,137,315","2,310","2,355","2,310","32,814,246,150",0.0,"13,963,509","104,719",0.75
900070,글로벌에스엠,610,13,2.2,"310,973","188,376,841",596,613,595,"32,783,820,480",0.0,"53,743,968","1,963,858",3.65
018500,동원금속,701,4,0.6,"195,074","135,905,540",697,705,687,"32,775,208,033",0.0,"46,754,933","979,801",2.1
049800,우진플라임,"3,270",-50,-1.5,"9,080","29,642,080","3,320","3,320","3,230","32,700,000,000",0.0,"10,000,000","217,974",2.18
191410,육일씨엔에쓰,"3,490",110,3.2,"73,593","248,763,940","3,315","3,590","3,165","32,676,946,780",0.0,"9,363,022","164,727",1.76
101390,아이엠,773,-2,-0.3,"91,703","70,743,583",761,786,760,"32,638,510,410",0.0,"42,223,170","1,869,962",4.43
021880,메이슨캐피탈,329,1,0.3,"2,000,412","659,422,859",327,335,324,"32,631,670,232",0.0,"99,184,408","1,476,621",1.49
071950,코아스,"1,055",25,2.4,"253,532","263,497,525","1,030","1,065","1,020","32,607,106,550",0.0,"30,907,210","795,002",2.57
098120,마이크로컨텍솔,"3,920",10,0.3,"81,363","315,319,140","3,840","3,950","3,805","32,586,042,720",0.0,"8,312,766","1,381,138",16.61
038010,제일테크노스,"3,615",-55,-1.5,"23,786","85,648,375","3,670","3,670","3,570","32,535,000,000",0.0,"9,000,000","95,307",1.06
052770,아이톡시,"4,460",0,0.0,0,0,0,0,0,"32,518,212,340",0.0,"7,291,079","29,880",0.41
051980,센트럴바이오,700,-10,-1.4,"302,470","210,796,597",691,716,688,"32,413,423,000",0.0,"46,304,890","907,670",1.96
011420,갤럭시아에스엠,"1,175",-5,-0.4,"28,264","33,501,705","1,180","1,210","1,175","32,370,831,700",0.0,"27,549,644","447,570",1.62
002290,삼일기업공사,"2,600",5,0.2,"57,401","148,446,595","2,535","2,615","2,535","32,240,000,000",0.0,"12,400,000","481,570",3.88
275630,에스에스알,"5,550",-20,-0.4,"17,534","97,272,780","5,570","5,680","5,480","32,159,813,550",0.0,"5,794,561","143,398",2.47
024900,덕양산업,980,10,1.0,"92,345","90,074,086",970,990,965,"31,913,680,400",0.0,"32,564,980","677,188",2.08
139050,데일리블록체인,603,-33,-5.2,"1,472,481","892,567,886",632,632,598,"31,870,567,035",0.0,"52,853,345","762,860",1.44
088790,진도,"2,550",15,0.6,"99,814","253,108,605","2,515","2,570","2,495","31,741,747,200",0.0,"12,447,744","134,627",1.08
009140,경인전자,"20,150",800,4.1,"7,464","147,650,300","18,950","20,150","18,800","31,651,559,550",0.0,"1,570,797","209,393",13.33
096610,알에프세미,"3,865",25,0.6,"31,489","122,345,275","3,910","3,910","3,845","31,539,428,090",0.0,"8,160,266","221,394",2.71
236030,씨알푸드,"15,900",0,0.0,0,0,0,0,0,"31,482,000,000",0.0,"1,980,000",0,0.0
189860,서전기전,"3,230",-15,-0.5,"28,521","92,288,650","3,205","3,280","3,200","31,327,059,400",0.0,"9,698,780","329,133",3.39
087600,픽셀플러스,"3,835",0,0.0,"2,083","7,992,810","3,930","3,930","3,760","31,318,749,930",0.0,"8,166,558",0,0.0
015020,이스타코,730,35,5.0,"286,369","206,598,873",695,734,691,"31,281,668,000",0.0,"42,851,600","663,237",1.55
153460,네이블,"4,765",10,0.2,"5,033","23,790,000","4,755","4,815","4,650","31,115,516,710",0.0,"6,530,014","6,553",0.1
001770,신화실업,"25,600","3,600",16.4,"169,888","4,309,068,850","22,300","27,900","21,300","31,100,876,800",0.0,"1,214,878",0,0.0
251960,엠에프엠코리아,"2,900",0,0.0,0,0,0,0,0,"31,086,515,200",0.0,"10,719,488",0,0.0
049470,SGA,642,-10,-1.5,"132,873","86,784,117",652,660,635,"31,048,563,858",0.0,"48,362,249","856,992",1.77
154040,솔루에타,"2,390",10,0.4,"22,014","51,740,305","2,385","2,390","2,305","31,022,548,940",0.0,"12,980,146","251,406",1.94
025880,케이씨피드,"1,855",65,3.6,"72,170","134,745,695","1,795","1,895","1,795","31,007,916,590",0.0,"16,715,858","2,209,454",13.22
009730,코센,283,-82,-22.5,"28,523,161","8,872,264,987",347,350,277,"30,896,105,311",0.0,"109,173,517","652,759",0.6
343090,단디바이오,"5,600",-280,-4.8,"13,327","70,572,790","5,880","6,480","5,000","30,566,620,000",0.0,"5,458,325",0,0.0
232680,라온테크,"7,000",750,12.0,"18,344","119,342,400","6,500","7,000","5,800","30,328,935,000",0.0,"4,332,705",0,0.0
035290,더블유에프엠,"11,750",0,0.0,0,0,0,0,0,"30,199,109,750",0.0,"2,570,137","21,760",0.85
317530,캐리소프트,"4,465",0,0.0,"31,268","139,717,220","4,460","4,580","4,305","30,188,740,140",0.0,"6,761,196","40,122",0.59
099520,ITX엠투엠,"1,830",-35,-1.9,"111,927","205,184,040","1,865","1,915","1,810","30,133,019,730",0.0,"16,466,131","1,083,395",6.58
003280,흥아해운,258,0,0.0,0,0,0,0,0,"30,117,000,222",0.0,"116,732,559","27,116,567",23.23
032280,삼일,"1,855",15,0.8,"14,078","25,895,385","1,835","1,855","1,825","30,076,209,450",0.0,"16,213,590","220,144",1.36
044990,에이치엔에스하이텍,"4,000",0,0.0,"10,757","43,028,000","4,000","4,000","4,000","30,044,256,000",0.0,"7,511,064",0,0.0
149300,아퓨어스,"1,110",-5,-0.4,"2,060","2,145,780","1,110","1,110","1,020","30,042,798,240",0.0,"27,065,584",0,0.0
058420,제이웨이,"1,385",0,0.0,0,0,0,0,0,"30,022,518,965",0.0,"21,676,909","354,826",1.64
005257,녹십자홀딩스2우,"35,250","8,100",29.8,"21,644","762,942,900","35,250","35,250","35,250","29,821,147,500",0.0,"845,990","4,303",0.51
093640,다믈멀티미디어,"2,750",-10,-0.4,"18,582","50,811,235","2,730","2,785","2,700","29,695,974,000",0.0,"10,798,536","339,019",3.14
064510,에코마이스터,"2,165",-55,-2.5,"765,743","1,699,597,240","2,230","2,335","2,140","29,642,331,320",0.0,"13,691,608","190,418",1.39
014910,성문전자,"1,520",10,0.7,"94,701","143,338,105","1,500","1,535","1,490","29,620,022,640",0.0,"19,486,857","703,737",3.61
172580,하이골드12호,"2,270",0,0.0,"6,881","15,539,550","2,265","2,270","2,255","29,611,015,000",0.0,"13,044,500",0,0.0
012170,키위미디어그룹,150,0,0.0,0,0,0,0,0,"29,592,697,500",0.0,"197,284,650","1,239,111",0.63
085670,뉴프렉스,"1,390",-25,-1.8,"126,525","176,633,700","1,420","1,435","1,375","29,406,894,210",0.0,"21,156,039","863,089",4.08
002690,동일제강,"1,950",20,1.0,"43,300","84,145,350","1,930","2,020","1,920","29,250,000,000",0.0,"15,000,000","196,733",1.31
017000,신원종합개발,"2,895",-65,-2.2,"54,079","157,601,040","2,915","2,950","2,880","29,146,938,165",0.0,"10,068,027","363,378",3.61
197140,디지캡,"3,925",160,4.2,"245,208","963,057,205","3,770","4,050","3,730","29,081,592,775",0.0,"7,409,323","206,363",2.79
001465,BYC우,"135,000","8,500",6.7,"7,402","1,022,982,500","132,000","153,000","129,000","29,076,975,000",0.0,"215,385",542,0.25
072950,빛샘전자,"4,835",60,1.3,"12,621","60,870,150","4,775","4,915","4,775","29,010,000,000",0.0,"6,000,000","347,198",5.79
010640,진양폴리,"2,870",-75,-2.6,"26,431","76,460,855","2,945","2,945","2,870","28,700,000,000",0.0,"10,000,000","500,559",5.01
056000,네스엠,"2,020",-190,-8.6,"770,135","1,588,090,045","2,225","2,240","1,975","28,555,932,000",0.0,"14,136,600","527,428",3.73
225590,패션플랫폼,"1,070",50,4.9,"235,188","247,697,295","1,020","1,070","1,020","28,501,282,910",0.0,"26,636,713","314,938",1.18
123330,제닉,"4,055",-45,-1.1,"12,157","49,756,345","4,180","4,180","4,055","28,385,000,000",0.0,"7,000,000","119,913",1.71
082660,코스나인,"1,325",20,1.5,"155,065","200,542,105","1,305","1,330","1,270","28,336,230,050",0.0,"21,385,834","252,936",1.18
085810,알티캐스트,"1,335",85,6.8,"389,554","523,419,105","1,255","1,400","1,255","28,332,918,600",0.0,"21,223,160","59,563",0.28
134060,이퓨쳐,"5,940",-110,-1.8,"29,374","176,709,750","6,050","6,150","5,900","28,329,345,000",0.0,"4,769,250","94,654",1.98
192390,윈하이텍,"2,655",70,2.7,"20,349","52,870,460","2,585","2,655","2,560","28,294,058,880",0.0,"10,656,896","110,321",1.04
010420,한솔PNS,"1,380",15,1.1,"95,339","129,612,145","1,370","1,385","1,340","28,280,356,560",0.0,"20,493,012","1,242,842",6.06
059100,아이컴포넌트,"3,995",95,2.4,"11,049","43,358,445","3,900","3,995","3,850","28,248,085,700",0.0,"7,070,860","415,957",5.88
